"","ex1_GFP_Rep2_Chip20","ex1_GFP_IFNB1_Rep1_Chip20","ex1_GFP_IFNB1_Rep2_Chip20","ex1_NS5_Rep1_Chip20","ex1_NS5_Rep2_Chip20","ex1_NS5_INFNB1_Rep1_Chip20","ex1_NS5_INFNB1_Rep2_Chip20","ex1_GFP_Rep1_Chip21","ex1_GFP_Rep2_Chip21","ex1_GFP_IFNB1_Rep1_Chip21","ex1_NS5_Rep1_Chip21","ex1_NS5_Rep2_Chip21","ex1_NS5_INFNB1_Rep1_Chip21","ex1_NS5_INFNB1_Rep2_Chip21"
"OSBPL9",5.77547223290825,5.85618092799749,5.56449190839496,5.79415596477829,5.90226670391507,6.05594068052059,5.75847070754898,5.3694628061928,5.54874144060275,5.53093291749391,5.80578785789806,5.54038840043724,5.94772617258854,5.90192003068991
"OSCP1",2.88438334390432,2.6495603869701,3.01032801064261,2.44013728380835,2.99143355187721,2.53133012882572,3.02033359917188,2.74894399635944,2.53831546185955,3.05749223877909,2.01866796606191,2.12274276169619,2.62626276419999,2.87553519528742
"OSGEP",4.34980718803459,4.20216949576403,4.07584684940095,4.19952780089347,4.36496270733123,4.48834106723927,4.14398402100458,4.43839259813502,4.30008507693346,4.62743983553542,4.86375736157244,4.25042790620876,4.54712576369897,4.43263252815779
"OSGEPL1",2.46200600335277,2.02167495692973,2.13943869961447,2.84547073841502,2.24578341462006,2.45150653645848,2.50705711513058,2.44925159062714,2.43051800981801,2.75308049004115,2.33520241372137,2.93068556270359,2.86521470524532,2.30588370369673
"OSGIN1",4.50933048372861,4.89024963987931,4.76460423951216,4.2451232670934,4.69455403494977,4.47393847301942,4.55632267829274,5.13264507458232,5.53493117192445,4.94707220967853,4.74851079269518,4.56458900834983,4.43209290509432,4.51787702821187
"OSGIN2",8.01373635587474,7.53889205494284,7.85263145646727,7.9594133218634,7.85767635827129,7.75361864028836,7.6484774727583,7.92087184670686,7.72904906045105,7.81454908075314,7.7470116416412,7.86067542023653,7.627229531372,7.56072549148223
"OSMR",6.73053278325025,7.20653368058315,7.04660062039456,7.34977607591249,7.09602146650957,7.579421668028,7.30872391267324,6.68468133370153,6.88016165250306,6.9739579200383,7.14005604310828,7.48414753376952,7.26409148210689,7.76603944369005
"OSR1",2.12274276169619,2.02167495692973,1.74721195840159,1.9994000553862,2.09488539216145,2.11311669634734,2.3680489257277,2.53133012882572,2.63502875119914,1.24019252998779,1.52614471441113,2.50705711513058,2.44228617394249,2.39378953557186
"OST4",5.63184139828085,6.07975583685797,5.40806669895015,5.80425881637195,5.78597554236553,5.72038800862191,5.98173589044932,5.9092171123504,6.27114337658122,6.0263520049647,6.42473838084764,5.98964039311238,5.85883833233161,5.75734146789247
"OSTC",6.44834679364708,6.46784011523971,6.33997017879032,6.46121459092324,6.49202950024894,6.30974837917703,6.45933701207847,6.66395952781382,6.65146984140077,6.76915274381283,6.76078629355566,6.47459501000611,6.50341526883764,6.43085544743946
"OSTF1",4.09161017525726,4.05057992075266,3.92104243315264,3.78281941679111,3.87354234830532,3.82660004482491,4.06910130747847,3.83163721005177,3.99461859240264,4.00270823809699,4.06215416193992,4.15267686968604,4.00116531289233,3.85710531315455
"OSTM1",5.40999442889143,5.21578936809667,5.68415053126709,5.69763959340358,5.3694628061928,5.13429296204615,5.98752326326022,5.70680477087306,6.04141764682167,5.63184139828085,5.29805782052828,5.56449190839496,5.73366895134643,5.39400855935488
"OTUB1",7.22344815254127,7.5208839778148,7.40665929925302,7.17167305676367,7.4711393043311,7.37917494675675,7.46509451140838,7.40363053516825,7.5448352720709,7.62906933956994,7.61870744382473,7.36986976816747,7.52722503682314,7.3353151076982
"OTUB2",2.53831546185955,2.83798450625458,2.59243855712463,2.54046683862607,2.83616132483281,2.83279027503619,2.6791778079186,2.35764490535285,2.53831546185955,2.69140271069553,2.90815309989472,2.23284029788937,3.05460403152985,2.46656540221786
"OTUD1",4.49076890328813,4.59755818289765,4.40281616422535,4.13246781403092,4.18751378287789,4.27731802512109,4.46794408777918,4.64773476793458,4.03048077771726,4.68949183241597,4.90775257719989,3.81008008431346,4.06654398129446,3.80478603652779
"OTUD3",2.53831546185955,2.32764488532012,2.80324896449295,2.29052872141952,2.52211162853995,1.79536210808092,2.01267998277632,2.53133012882572,2.23284029788937,2.61136237272981,2.12845177644973,1.6515546698727,2.10733084074487,2.30588370369673
"OTUD4",5.48620259784773,5.40533796503898,5.55788622497224,5.06006807621024,4.90205473091536,5.05135474093464,5.22036910408452,5.84947072642354,5.58578311255687,5.68175902537835,5.29805782052828,5.23941489601781,5.18630622737147,5.46283411893259
"OTUD5",6.50634062882784,6.62245134390064,6.56710965488617,6.30610918304402,6.27422477150706,6.27481749822576,6.37930113696329,6.61462725280042,6.63667099057309,6.76915274381283,6.41618111832616,6.35894632748382,6.25831392561643,6.43085544743946
"OTUD6A",2.09198697220608,1.64054490190138,2.13943869961447,2.06067543924229,1.76947933680546,1.89332244087253,1.69451969955565,1.67871977406521,1.48572380980574,1.79536210808092,1.91986192554427,2.50705711513058,1.37059564198419,1.88997180726516
"OTUD6B",5.67868234896836,5.46756079560504,5.46337814059063,5.738716725067,5.41592434300534,5.76872678087262,5.6496344220493,5.49248328853056,5.738716725067,5.468300001746,5.59561976241422,5.46433040994477,5.940842737246,5.73986661356251
"OTUD7B",4.99285058944412,4.9169623991974,5.08632690070042,4.88430408510401,4.99285058944412,4.676107785304,5.17157812139251,5.59561976241422,5.41207786615047,5.25727372038182,5.15042941492919,4.89769651267378,4.96520955997374,5.28473310769804
"OVCA2",5.69752544522714,5.22159775666408,5.17157812139251,5.54752302725434,5.58736158442664,5.26297906122037,5.51110774093473,6.13535030394289,6.11446390928599,5.65683154929912,5.45146000921503,5.56449190839496,6.10149898153945,5.92044185824253
"OVGP1",3.12218050392321,2.75481136530859,2.94061357208154,2.06067543924229,2.33520241372137,2.07296126146704,2.3680489257277,3.05749223877909,2.63502875119914,2.24334380561464,2.50261016186394,1.48572380980574,2.70847966557045,2.62626276419999
"OXA1L",4.42664162005937,4.34549915888094,4.68468805138811,4.42728751739624,4.37437341737624,4.39382571941401,4.49848550962062,4.62769324082736,4.96402805860615,4.2189437932753,4.87782422013517,4.72241839192684,4.37469470697401,4.89283908870629
"OXLD1",3.62021284847573,3.65002495923972,3.9111896102038,4.15343253921083,4.11343798999859,3.86773581463695,4.05716829022737,4.27579980925912,4.50179447803795,3.94942075595614,3.89441479253697,4.46014479854911,3.89281156600427,4.36990766162347
"OXNAD1",3.28470966953215,3.35053954849656,3.53972352774958,3.20489661294014,3.35824690807723,2.71861647888192,2.83279027503619,3.36062062994094,3.6867053363586,3.46404671691369,2.71684711098914,3.88681447213546,3.35197581813795,3.04678221206212
"OXR1",5.3161585984331,5.22159775666408,5.02572624176171,5.25518008593015,5.13193906699326,5.30231059612392,5.17157812139251,4.88513372154263,4.62957725108433,5.25727372038182,5.10922484916312,4.82674120797329,5.28630672762067,5.03531676769339
"OXSM",4.82958181196792,4.53918614755021,4.52813978574929,4.37405212777847,4.52043047813133,4.77902705304705,4.36166947540743,4.1200022971678,4.70056935815951,4.38811023328873,4.32765542174746,4.64773476793458,4.54712576369897,4.74894618851764
"OXSR1",5.15059955129408,5.36049837880109,5.56914680783667,5.20582097335431,5.21908387198114,5.20085356266921,5.09871919133576,5.22827500333939,5.03269716077462,5.14196670840229,5.10922484916312,5.36797601279746,5.2423330737169,5.39400855935488
"OXTR",3.53972352774958,3.59783402900519,3.5948646354961,3.02949663929009,3.81360279399821,3.11051706499101,3.57879477633128,3.69651321402975,3.77910983003055,3.42053002964053,3.80920456260158,3.43589548777942,3.74001541125365,3.31390263635466
"P2RX4",4.2451232670934,4.51603140652994,4.60581666079433,4.71724244260505,4.55788200002345,4.47393847301942,4.36166947540743,4.09675176703752,4.58367619123943,4.68949183241597,4.62984194977383,4.86700072765388,4.61105739672076,5.10814204693782
"P2RX5",3.64309311505882,3.55314765083406,3.47752568851966,3.57200252132615,3.95352672782241,3.67530013553449,3.82660004482491,3.26344893703686,3.53861658668814,3.70968792367441,3.83778662557468,3.3443270920756,3.74001541125365,3.47415960263007
"P2RY1",1.66720483809559,1.07004099588848,1.51811600322338,1.01616606986609,1.06198676412154,1.83953281929405,1.47119708591301,1.55394984754265,1.26468313996329,1.52204340083387,1.03682858621244,1.79536210808092,1.85093261974628,1.77811779261097
"P2RY2",2.94699605687109,3.08930422486012,3.04364920502036,3.05157593621306,3.14185987962041,2.71861647888192,2.58185509874811,2.66801294551669,2.43051800981801,3.05749223877909,2.33520241372137,3.52512611261012,2.62626276419999,3.08759925715348
"P2RY6",3.35824690807723,4.06254464481875,3.6920513083197,3.39617127127172,3.48822532603712,3.57674340623791,3.70827126106669,3.31390263635466,3.6867053363586,3.42053002964053,2.95697793686719,3.88681447213546,3.67129408087836,3.51700594614394
"P4HA1",4.43493707817691,4.7062914865413,4.52813978574929,4.67912104348414,4.55032584162795,4.90334905611653,4.72241839192684,4.32539266536361,4.14398402100458,4.99285058944412,5.09583625042877,4.89769651267378,4.48202998625041,5.06516837614579
"P4HA2",5.14065685568615,5.23973338648101,4.95335412163552,5.14925013264711,5.05473032390787,5.30231059612392,5.13755369966515,5.06391841850521,4.92023232927193,5.28599159674825,5.39756665871725,5.13721720273178,5.13789786881983,5.27382325118724
"P4HA3",4.4111450959845,4.58420909623231,4.49929597473639,4.5900099194638,4.41675320378762,4.7298547752292,4.50125451023732,4.77410154854652,4.03048077771726,4.34549915888094,4.25898515448426,4.1207774557932,4.00116531289233,4.34890234015005
"P4HB",8.45097570865388,8.5603465100274,8.53607739690305,8.90440489470215,8.94925861501122,8.97189591052789,8.84330304689333,8.54606384196605,8.27641392535105,8.31846956818562,8.40512098781626,8.76747759095305,8.76102138885415,8.92512204377281
"P4HTM",3.14021383421192,3.23005835582837,3.417148994166,3.44428918255302,3.71701735578549,3.41353323621482,3.57879477633128,3.21639958908658,3.24228388707645,3.59091128211558,3.44545715042329,3.3443270920756,3.23270714802905,3.51700594614394
"PA2G4",8.4962650941609,8.32928396644654,8.44977186008048,8.6228678413794,8.59421646493512,8.24686841951601,8.5745538601792,8.56173557720749,8.53070176811746,8.4962650941609,8.51688708670148,8.70035361244333,8.46681897632765,8.48584246139587
"PA2G4P4",1.79536210808092,1.81982627307059,1.51811600322338,1.69451969955565,1.97647928582625,1.58841117551664,1.79045683256912,1.67871977406521,1.81626511696717,1.91676259376337,1.80232639314518,2.23284029788937,1.1779162913328,1.77811779261097
"PAAF1",4.54633939001631,4.17842978717445,4.56977575117694,4.82327480991179,4.18751378287789,4.77410154854652,4.55632267829274,4.30008507693346,4.32635501128554,4.00270823809699,4.25898515448426,4.66853303353638,4.59026023197646,4.41173476590082
"PABPC1",9.50310414359325,9.37775659919363,9.57653496012191,9.27038468287507,9.26615693495644,9.18245924057222,9.31078893409314,9.58688998163006,9.35005658857895,9.48739187702217,9.27700870316693,9.33463283279114,9.35886267586931,9.28086096935475
"PABPC1L",2.46200600335277,1.88208907258369,2.47967501073916,2.44013728380835,2.48412035776108,2.63090064716939,2.07955545779138,2.66801294551669,2.89320598858578,2.34761530057623,2.4281575812127,2.72683499656506,2.44228617394249,3.08759925715348
"PABPC3",4.13171926508118,3.95102389854184,3.92104243315264,3.80749489725647,4.03581749865114,3.98200667212647,3.53543133840586,3.16867717149946,3.9152259694218,3.05749223877909,3.17684430907649,4.01080716712287,4.09836767130704,3.85710531315455
"PABPC4",7.24399375420849,7.14830514583324,7.29930544539915,7.49631030617158,7.41311738486476,7.45927940349383,7.47550065903251,7.30598630053914,7.19381918205295,7.14693227892145,7.33641704592374,7.42321439904879,7.29582747036571,7.52409058080402
"PABPN1",7.7011945350745,7.73777452690735,7.84208109341502,7.6452980158477,7.86765185572092,7.31335109724407,7.71358737605402,8.08683986468907,7.90670615399429,8.14824641268946,7.89540481347437,7.89540481347437,7.81329837815741,7.5369129154059
"PACRGL",3.69945505967621,2.98191667129266,3.43816253145224,3.26409197759464,3.48822532603712,3.12218050392321,3.1915429562675,3.53972352774958,3.53861658668814,2.99640449359992,2.95697793686719,3.05157593621306,3.53972352774958,3.31390263635466
"PACS1",6.93809093498868,7.02092159091253,7.1286914177837,6.68879697494259,6.76661343539548,6.74228221700369,6.79054115017532,6.81975462534697,6.34704919559321,6.86426971951443,6.55271619367723,6.46067821435717,6.43954095546104,6.55529982687447
"PACS2",2.02466964832479,3.08930422486012,2.50910823639202,2.81877599287486,2.72904626800673,2.25939553508317,2.64760489610573,2.88438334390432,2.33277264909417,2.87742960172233,3.0682811010415,2.50705711513058,2.10733084074487,2.93432157152867
"PACSIN2",6.13518016458558,6.04620883179775,6.17250868398427,5.85043458050482,6.152438942322,5.88529857873353,6.32838037104009,6.26206462051779,6.32964424099848,6.37574766582737,6.17498121904185,5.98305217842551,6.2439010390173,6.28541415099365
"PACSIN3",3.3101504443516,3.57426558194065,3.63059237888979,3.57200252132615,3.65202632023031,3.91929749626818,3.74980093954705,3.49840411559507,3.95352672782241,3.46404671691369,3.70328107496756,3.66736919302498,3.89281156600427,3.65423632784508
"PADI2",1.79536210808092,0.744027629571937,1.43482640844742,1.41571202680313,1.76947933680546,0.804487603138962,1.20646731090508,1.06198676412154,1.06198676412154,0.817783834962221,0.526205709345268,1.08601957010517,0.918452426977994,2.39378953557186
"PAF1",7.5464425006399,7.14239727992942,7.09748844802106,7.46860872952827,7.21668693515537,7.39010039203802,7.09394271569415,7.79670108829463,6.98604668577501,5.92866561821093,6.99459617709974,7.2012084353296,7.67933677969507,7.51912980523521
"PAFAH1B1",7.76097252186531,7.81840313821433,7.69669753645005,7.37988411696154,7.44705239368056,7.50517827050272,7.3353151076982,7.48414753376952,7.26107229619302,7.47996631018316,7.3709509778323,7.25409074408556,7.2808277026882,7.3181293017043
"PAFAH1B2",6.74299582515388,6.79720792100975,6.83034944683411,7.18044855746384,7.03262989775974,7.019837350588,6.77805996513518,6.71513988778317,7.0030061229737,6.89075552853414,6.93992368261089,7.07861328635595,6.95928228474456,6.94967509134921
"PAFAH1B3",5.07973339717021,5.08109616597787,4.85585670683655,4.76214303051773,5.12093074297434,5.08703338295239,5.05282890213015,4.93417825659981,5.46283411893259,5.49248328853056,5.5140518236092,5.15093607333418,5.22827500333939,5.21182224199332
"PAG1",3.16425125972936,3.20775296033551,2.68483762539138,3.12073087082839,2.94061357208154,2.94213941148266,2.80759167393994,3.41076721670938,2.23284029788937,2.34761530057623,2.90815309989472,2.8004456756416,2.86521470524532,2.62626276419999
"PAGR1",4.64672751181455,4.73906485169298,5.01790391840297,4.35306010014194,4.46072205509382,4.38573580909203,4.66469374775438,4.51787702821187,5.15521375751927,5.16223249667525,4.532651415502,4.92873260671083,4.34771026197063,4.76689724246451
"PAICS",7.41311738486476,7.57769834420544,7.57041897811741,7.5709276538743,7.5032269024078,7.3939244788234,7.55354894186218,7.46807867568313,7.75933335877397,7.54398797931624,7.71718961807238,7.74371436107062,7.61563139189539,7.52409058080402
"PAIP1",8.51688708670148,8.37287574246296,8.20768050945375,7.98261587411047,8.06692923985825,8.25726186597766,8.37545185056653,8.00574125022143,8.06190473272593,8.07014690660239,7.8669810020061,7.9604219538199,7.91412710414232,8.19718753211627
"PAIP2",7.18339424777031,6.95403596968909,7.18223463231744,7.01919048747982,6.90464386513616,6.90316542871602,6.73122132114938,6.81437557425648,6.70208938186208,6.77833871659442,6.9265127009304,6.91610946639055,7.00324683619279,6.58948960345075
"PAK1",5.54874144060275,5.49617725074952,5.356158353968,5.44893197082774,5.35200381510247,5.56885556904523,5.43574701880196,5.55985394520065,5.06806603217065,5.28599159674825,5.52986316946091,5.32524092727763,5.42964607192997,5.33008827920843
"PAK1IP1",6.28796917031228,5.95401294226315,5.97517496085292,6.06258428619829,5.77592522920387,6.06915110748571,5.8705836315844,6.04583394013142,6.07052373033213,6.06915110748571,6.35563395221193,6.11455242720006,6.06295434272598,5.84957179046872
"PAK2",7.17712425327674,7.03646713471538,7.20056530347465,7.11948669148081,7.08372905865531,7.15674964650847,7.00835421236672,7.00339033996851,6.84501788507008,6.99964385008462,6.68107962319866,6.90746504842841,6.9126477238901,6.91385477265865
"PAK4",7.17836667967279,7.1925656090949,7.52031977479389,7.44132274511683,7.5208839778148,7.39896397515731,7.55181763513014,7.43851617743001,7.5709276538743,7.73225775948559,7.44517522553832,7.62523982407836,7.59567980730924,7.57769834420544
"PALB2",4.43493707817691,4.19145871520671,4.35042094038873,4.50907280363089,4.49076890328813,4.36875118571413,4.1207774557932,4.1200022971678,3.86592672095655,4.24440587209774,4.32765542174746,3.88681447213546,4.50516384421133,4.11698995605783
"PALD1",2.50705711513058,2.79684881896983,2.62626276419999,3.02949663929009,3.37337641551004,3.25777304275265,2.91718201733988,2.59644462770465,2.8178455889955,2.53133012882572,2.95697793686719,3.30222269947898,3.35197581813795,3.73457277666611
