"","ex2_GFP_Rep1_Chip21","ex2_GFP_Rep2_Chip21","ex2_GFP_polyIC_Rep1_Chip21","ex2_GFP_polyIC_Rep2_Chip21","ex2_NS5_Rep1_Chip21","ex2_NS5_Rep2_Chip21","ex2_NS5_polyIC_Rep1_Chip21","ex2_NS5_polyIC_Rep2_Chip21"
"SF3B2",7.308194,6.942246,6.985015,6.945437,6.888767,6.864182,7.266199,7.358847
"SF3B3",7.695441,7.729637,7.963888,8.207386,7.766947,7.959645,7.646316,7.89611
"SF3B4",3.580751,2.989329,3.876707,4.176765,3.77467,3.597697,4.067099,3.993392
"SF3B5",7.664268,7.524248,7.580952,7.450363,7.521206,7.337132,7.800105,7.916458
"SFI1",2.014056,2.727015,2.35009,2.406344,2.467726,1.755367,2.474965,2.014056
"SFMBT2",5.948548,5.852158,6.01981,6.140643,5.925549,6.699739,5.702466,5.654413
"SFN",6.761289,6.456746,6.232724,6.288999,6.021646,5.891119,6.38993,6.499919
"SFPQ",7.945537,8.123911,7.975579,7.920507,7.911574,7.753545,8.265786,8.433334
"SFR1",3.896446,4.434201,4.664109,4.504337,4.254722,4.639375,5.360088,5.116704
"SFRP1",5.570127,5.980945,5.999828,6.106875,6.021646,5.807695,5.360088,5.34435
"SFRP4",3.234068,2.989329,2.074253,1.755367,2.467726,3.090202,1.827745,2.909287
"SFSWAP",6.157023,6.028003,6.267429,6.170547,5.702466,6.122681,5.58143,5.45436
"SFT2D1",6.750095,6.883781,7.1401,7.039932,6.864182,6.836225,7.276946,7.047286
"SFT2D2",6.724364,6.471682,6.126268,6.102645,6.422629,6.617712,5.607126,5.690067
"SFT2D3",2.875747,2.829737,3.264204,3.356378,3.487607,3.292234,4.10619,3.654801
"SFXN1",7.060437,7.076057,7.158476,7.170228,6.840267,6.725976,6.810865,7.153333
"SFXN2",1.666814,2.014056,2.630042,2.406344,1.348786,1.560171,1.827745,2.014056
"SFXN3",4.519862,4.434201,3.404109,3.388456,4.351355,4.278619,3.321504,3.157382
"SFXN4",5.537112,5.489439,5.775487,5.775487,5.545557,5.453871,6.132447,6.267429
"SFXN5",3.703481,3.561201,4.024548,3.77467,3.899148,4.308237,3.896446,3.516924
"SGCB",5.395892,5.348926,4.886484,4.808689,5.239032,5.281695,5.256504,5.422282
"SGCD",3.552718,3.327394,1.993052,3.025663,2.941633,2.812263,2.824086,3.234068
"SGCE",3.335692,3.080922,2.630042,2.467726,2.864354,2.250664,2.094098,3.19832
"SGK110",2.083788,2.169916,2.870051,3.415968,3.247054,2.35805,2.094098,2.413885
"SGK196",5.457724,5.325321,5.558861,5.394024,5.165907,5.524097,5.142635,4.872381
"SGK2",3.703481,3.516924,2.526594,2.406344,3.15223,2.936276,2.413885,2.589845
"SGK223",5.246751,5.3024,5.280142,5.360088,5.018926,4.735852,4.846636,4.673017
"SGK3",3.051259,2.35009,3.15223,2.839118,2.630042,2.35805,3.090202,1.907858
"SGMS1",5.841309,5.870664,5.646948,5.533965,5.724616,6.004344,6.087899,6.01849
"SGMS2",4.08191,4.215173,4.33917,4.28707,4.274324,4.688346,4.003997,3.624881
"SGOL1",3.395888,3.19832,3.070661,4.091575,3.277524,2.845187,3.580751,3.940383
"SGOL2",4.449478,4.870968,4.178967,3.896446,4.322672,4.410971,4.436176,4.394306
"SGPL1",5.237983,5.221345,4.566105,5.025217,5.271659,5.235791,4.451432,4.5971
"SGPP1",5.201261,4.940012,4.581675,4.884332,5.129777,5.020211,4.960849,4.901139
"SGSH",2.589845,1.940114,2.467726,2.03397,2.467726,2.770041,2.35009,2.413885
"SGSM2",3.85391,3.997548,4.160516,3.940383,3.867207,3.700096,3.580751,3.868623
"SGSM3",4.031914,3.157382,3.516924,3.896446,3.516924,2.488921,2.875747,3.545656
"SGTA",5.237983,5.380193,5.782272,5.696077,5.545557,5.571013,5.719095,5.702466
"SGTB",4.326834,4.116903,4.261411,3.84844,4.464594,4.007808,4.158288,3.961858
"SH2B1",4.391296,4.449478,5.110691,4.5971,4.566105,4.381558,4.197184,4.462568
"SH2B2",2.014056,1.101197,1.89792,1.377645,0.9133357,0.9653138,1.473778,1.707306
"SH2B3",2.875747,2.35009,3.363968,3.22511,2.829737,2.609871,2.936276,2.589845
"SH2D3A",3.516924,3.11966,2.989329,2.467726,3.030591,2.886836,2.824086,2.266807
"SH2D4A",6.056849,6.067418,6.345522,6.331069,6.275663,6.083973,6.383539,6.531598
"SH2D5",1.574316,1.101197,1.993052,2.03397,1.574316,1.653219,1.719667,1.707306
"SH3BGRL",6.582492,6.671943,5.999828,5.96982,6.723612,6.849985,6.346309,6.393415
"SH3BGRL3",7.706507,7.73739,7.445198,7.183586,7.924677,7.822642,7.223971,6.948152
"SH3BP1",1.839194,1.363927,1.60172,1.940114,1.862527,1.862527,1.60172,2.014056
"SH3BP4",4.059667,4.28707,4.261411,4.637678,4.479554,4.127663,3.940383,4.28707
"SH3BP5",3.430815,3.561201,3.597697,3.48397,3.465182,3.988288,3.819532,3.545656
"SH3BP5L",3.335692,3.885285,3.983018,3.651561,3.725432,3.573825,3.321504,3.11966
"SH3D19",5.482032,5.702466,5.321225,5.016342,5.625704,5.059308,4.519862,4.683618
"SH3GL1",4.407033,4.41876,4.879415,5.003527,4.845177,5.069849,4.178967,4.763608
"SH3GL1P1",2.696218,2.946847,2.682769,2.938954,2.630042,2.609871,2.014056,2.533553
"SH3GLB2",5.254372,5.16124,5.046788,5.21242,5.029128,5.462874,4.987996,5.090093
"SH3KBP1",3.993392,3.862998,4.067099,3.651561,4.197184,3.87965,3.461304,3.601453
"SH3PXD2A",4.031914,3.229983,3.597697,4.113147,3.980426,3.856902,3.487607,3.041111
"SH3PXD2B",5.246751,4.50894,4.846636,4.760649,4.637678,5.099805,4.30187,4.086777
"SH3RF1",4.740558,4.541348,4.752129,4.904483,4.896186,4.712384,4.370576,4.763608
"SH3RF2",1.755367,2.829737,2.074253,2.270952,2.77637,2.546988,2.014056,1.805895
"SH3YL1",2.223322,2.77637,1.794327,2.270952,2.169916,2.609871,3.090202,3.041111
"SHANK2",1.929286,2.474965,2.526594,2.03397,2.526594,1.940114,2.35009,2.533553
"SHARPIN",5.109452,5.667889,5.090093,4.821916,5.489439,5.111291,4.731235,4.977379
"SHB",5.870305,5.723802,5.913152,5.64982,5.868514,5.696492,6.125956,5.888246
"SHC1",8.171913,8.087915,8.241637,8.116159,8.039513,8.069193,7.133515,7.411542
"SHCBP1",5.061775,5.142635,5.121458,5.360088,4.583316,5.368213,5.775487,5.679233
"SHFM1",9.205398,9.134958,8.973222,9.022549,9.191477,9.21171,9.467712,9.351867
"SHISA4",4.995786,4.50894,4.003997,4.176765,4.960218,4.464594,4.067099,3.868623
"SHISA5",8.135485,7.90703,7.664888,7.830931,7.974604,7.547384,6.918568,7.072924
"SHKBP1",6.541143,6.981692,6.815958,6.577341,6.589348,6.493973,6.285553,6.156745
"SHMT1",5.050564,5.067379,5.032979,4.894064,4.914155,4.650954,4.836526,4.610753
"SHMT2",6.467039,6.513689,6.232724,6.097518,5.948548,6.163621,6.447954,6.158739
"SHOC2",6.49673,6.481106,6.24257,6.268554,6.621093,6.740078,6.325896,6.462153
"SHOX2",1.929286,2.094098,2.35009,2.270952,2.35009,2.770041,2.413885,2.413885
"SHPK",3.63186,3.822413,3.703481,3.826554,3.380636,3.700096,3.417901,3.352423
"SHPRH",3.516924,3.561201,3.725432,3.563069,3.443046,3.352423,3.768489,3.545656
"SHQ1",4.912786,4.96148,4.919598,4.711591,4.693361,4.986645,5.659744,5.438646
"SHROOM1",2.875747,3.229983,3.070661,3.26021,3.15223,3.19832,2.413885,2.533553
"SHROOM3",3.731716,3.651561,4.141826,3.980426,3.580751,3.746928,3.20744,4.322672
"SIAE",3.19832,3.080922,1.993052,2.406344,3.15223,2.546988,1.719667,2.35009
"SIAH2",4.120507,4.36753,4.836526,4.821916,4.492451,4.626775,4.745227,4.728198
"SIDT1",4.546763,4.116903,4.049632,4.052077,4.069511,4.33917,3.552718,3.893791
"SIDT2",3.121851,2.989329,2.630042,2.788583,3.344444,3.380636,2.014056,3.234068
"SIGMAR1",5.859956,5.863566,5.413519,5.518696,5.610531,5.56102,5.368213,5.255467
"SIK1",7.848304,7.711823,8.622692,8.563732,7.798204,8.010893,7.529747,7.507536
"SIK2",3.552718,3.79874,3.516924,3.703481,4.001316,3.856902,3.552718,3.516924
"SIK3",4.215173,4.232941,4.680472,4.28707,4.305983,4.152527,3.734734,3.516924
"SIKE1",3.580751,3.771465,3.703481,4.071961,4.235122,3.700096,4.337111,4.447428
"SIL1",5.265161,4.940012,4.546763,4.215173,4.845177,5.099805,4.773543,4.447428
"SIM2",5.610531,5.536649,5.766347,5.805824,6.042501,6.068634,5.050564,5.206857
"SIN3A",5.428171,5.469029,5.179674,5.504171,5.003527,4.688346,4.763608,4.742213
"SIN3B",4.490623,4.322672,4.422599,4.760649,4.983957,4.973429,4.003997,4.567742
"SIPA1",3.005551,2.989329,2.727015,3.292234,2.829737,2.609871,2.720456,2.989329
"SIPA1L1",2.920331,2.909287,2.35009,2.984262,2.77637,2.609871,2.474965,2.589845
"SIPA1L2",4.490623,4.52158,4.355481,4.519862,4.381558,4.16993,4.519862,4.912786
"SIPA1L3",7.161093,7.094463,7.180283,6.989598,7.107304,7.047779,6.285553,6.148002
"SIRPA",4.701366,4.701366,3.643321,3.48397,4.086777,4.197184,3.618422,3.780876
"SIRT1",4.821916,4.847367,5.836996,5.28759,5.36311,5.275832,5.206857,5.116704
"SIRT2",2.875747,2.829737,1.681843,2.35009,2.630042,2.708572,2.266807,1.473778
"SIRT3",3.921244,3.469166,3.580751,3.516924,3.344444,2.979059,3.915966,3.580751
"SIRT6",4.985951,4.50894,5.457262,5.237983,4.821916,4.626775,4.949515,4.752129
"SIRT7",5.07047,5.210298,4.970843,5.435387,5.109452,5.030391,5.265693,5.288659
"SIVA1",6.16797,6.1642,6.513689,6.216734,6.259887,6.265276,6.271736,6.422629
"SIX1",3.157382,2.989329,3.674305,3.921244,2.829737,3.020242,3.915966,3.842868
"SIX4",1.666814,2.946847,3.298381,3.070661,3.10505,2.812263,3.552718,2.533553
"SIX5",3.335692,2.727015,2.989329,3.189132,2.829737,2.436422,2.669596,2.702511
"SKA1",1.666814,2.533553,2.526594,2.689006,2.283327,2.488921,2.266807,1.907858
"SKA2",5.050564,5.221345,4.930434,4.773543,5.383106,5.496808,4.982634,5.361108
"SKA3",2.875747,3.651561,3.876707,3.921244,3.516924,3.461304,4.391296,4.235122
"SKAP2",5.892471,5.623232,5.022805,5.090093,5.355082,5.738666,5.130961,5.22916
"SKI",4.254722,3.771465,4.649186,4.176765,4.337111,4.260301,4.003997,3.545656
"SKIV2L",3.234068,3.746928,3.725432,4.024548,3.311366,3.67603,3.244945,2.989329
"SKIV2L2",6.38993,6.604612,6.140643,6.156467,6.263685,6.310772,6.864182,6.725773
"SKP1",9.245709,9.196785,9.04429,9.089348,9.205398,9.488499,9.431848,9.312353
"SKP2",3.680878,4.13957,4.024548,3.826554,3.838448,3.597697,4.140698,3.654801
"SLAIN2",6.394591,6.298763,6.626127,6.577341,6.355505,6.803105,5.561451,6.654384
"SLAMF7",1.755367,1.681843,1.681843,2.03397,2.169916,2.845187,2.596919,2.817972
"SLBP",6.447954,6.702299,6.60912,6.650222,6.133292,6.158739,6.840267,6.93399
"SLC10A3",3.335692,4.059667,3.516924,3.11966,3.465182,3.87965,3.171018,2.989329
"SLC10A4",3.753593,3.885285,3.674305,4.052077,4.001316,3.837009,4.492451,4.343284
"SLC10A5",1.363927,2.301145,1.60172,1.940114,2.014056,2.024269,1.473778,1.473778
"SLC10A7",2.083788,2.169916,1.60172,2.03397,2.169916,1.940114,2.179091,2.266807
"SLC11A2",5.387043,4.972096,4.99325,5.025217,4.914155,4.836526,4.534261,4.821916
"SLC12A2",5.859956,5.616018,5.133208,5.003527,4.479554,4.926483,5.169401,4.970843
"SLC12A4",4.016649,4.101387,3.545656,3.677756,4.197184,3.856902,3.648044,3.516924
"SLC12A6",3.680878,3.885285,3.430815,3.516924,3.651561,3.161661,3.060642,3.654801
"SLC12A7",3.993392,3.327394,4.33917,4.235122,3.63186,3.837009,3.516924,3.380636
"SLC12A9",3.552718,3.229983,2.914604,3.388456,3.17546,2.936276,2.936276,3.268949
"SLC15A3",1.101197,0.8199272,2.583145,3.025663,2.094098,2.103765,2.669596,3.19832
"SLC15A4",5.012619,5.22916,4.899101,4.637678,5.029128,5.179674,5.515113,5.21242
"SLC16A1",5.729346,5.658891,6.129781,5.975106,6.102065,5.801006,5.891459,5.852503
"SLC16A13",4.031914,4.042207,3.11204,3.415968,3.63186,3.573825,3.487607,3.268949
"SLC16A14",1.24843,1.781881,0.4237356,0.5353354,1.574316,2.35805,2.094098,2.266807
"SLC16A2",3.19832,4.101387,2.630042,2.839118,3.867207,3.352423,2.596919,2.864354
"SLC16A3",4.678795,4.449478,4.261411,4.401314,4.5971,4.33917,4.178967,4.410971
"SLC16A4",7.338084,7.188373,6.956866,6.805007,7.487526,7.563418,6.941737,6.890821
"SLC16A5",3.430815,3.388456,2.958022,3.48397,3.344444,3.746928,3.388456,3.915966
"SLC17A3",1.574316,1.781881,0.9133357,1.377645,1.862527,2.024269,1.60172,1.348786
"SLC17A5",4.821916,5.171633,4.729756,4.870968,5.259702,5.030391,4.927867,5.174541
"SLC19A1",2.083788,2.301145,3.15223,3.025663,2.864354,2.35805,2.875747,2.864354
"SLC19A2",2.644015,2.474965,3.22511,3.070661,2.014056,2.656804,2.984262,3.19832
"SLC19A3",2.474965,3.19832,3.025663,2.984262,2.829737,3.264204,3.580751,3.940383
"SLC1A1",2.014056,2.689006,1.794327,1.101197,2.232682,1.653219,1.929286,2.014056
"SLC1A4",5.022805,4.928511,4.729756,4.745227,5.109452,5.020211,4.422599,4.322672
"SLC1A5",7.851676,7.766947,7.64921,7.641538,7.679522,7.345896,7.300635,7.310793
"SLC20A1",7.73385,7.857185,7.13266,7.017551,7.442956,7.509331,7.16747,7.246755
"SLC20A2",3.121851,2.946847,3.025663,3.070661,3.10505,3.090202,2.35009,3.11966
"SLC22A23",4.120507,3.79874,3.327394,3.725432,3.819532,3.856902,3.580751,3.993392
"SLC22A3",5.789772,5.93167,5.179674,5.003527,5.770134,5.632856,4.799024,5.035375
"SLC22A5",4.120507,4.232941,4.086777,4.305983,4.754379,4.355481,4.12289,3.980426
"SLC23A2",4.950786,4.812341,4.982634,4.915525,4.649186,4.33917,4.693361,4.632634
"SLC24A1",2.283327,1.588756,1.681843,2.467726,2.406344,2.609871,2.35009,2.266807
"SLC25A1",5.696077,5.812119,5.360088,4.927867,5.247794,5.3024,4.960849,5.221345
"SLC25A10",4.29138,4.215173,4.391296,4.322672,4.069511,3.816501,4.086777,3.961858
"SLC25A11",6.566017,6.001414,6.032421,6.074777,6.305579,6.132447,6.049335,5.965189
"SLC25A12",2.533553,2.946847,2.526594,2.406344,2.283327,2.488921,1.827745,2.702511
"SLC25A13",4.796794,4.997126,4.783427,4.904483,4.834322,5.008651,4.534261,4.567742
"SLC25A15",3.896446,4.077101,4.086777,4.365541,4.052077,4.241747,4.436176,4.197184
"SLC25A16",4.985951,4.894772,4.466528,4.773543,5.048694,5.008651,4.436176,4.518163
"SLC25A17",3.703481,3.913395,4.178967,4.381558,3.443046,3.87965,4.639375,4.305983
"SLC25A19",4.215173,4.302873,4.607434,4.624279,4.001316,4.152527,5.412115,5.134422
"SLC25A20",3.005551,2.241934,2.35009,2.35009,2.941633,2.488921,2.533553,2.187849
"SLC25A22",4.950786,4.905885,5.627811,5.445427,4.711591,4.566105,4.610753,4.473933
"SLC25A23",4.490623,4.36753,3.748559,3.516924,4.235122,4.650954,4.003997,3.624881
"SLC25A24",5.841309,5.886873,5.434916,5.372202,5.508729,5.934385,6.188259,5.807695
"SLC25A25",1.929286,2.241934,2.682769,2.103765,1.862527,2.250664,2.474965,1.707306
"SLC25A26",4.016649,3.997548,3.748559,3.980426,3.795591,3.988288,4.337111,4.127663
"SLC25A28",3.993392,3.746928,4.940012,4.796794,4.10619,3.87965,4.492451,4.518163
"SLC25A29",3.051259,3.157382,3.15223,3.070661,2.526594,1.862527,2.596919,2.589845
"SLC25A3",9.050606,9.123413,8.519385,8.482167,8.607187,8.570695,8.891217,8.605665
"SLC25A30",4.926483,4.780328,5.413519,5.276952,5.344866,5.503269,5.256504,5.035375
"SLC25A32",5.941785,5.858579,6.170242,6.479235,5.997927,6.437008,6.2588,6.345767
"SLC25A33",3.051259,4.215173,3.983018,4.5971,4.052077,4.449478,4.880843,4.698064
"SLC25A35",2.829737,2.35009,2.467726,2.746592,2.583145,2.301145,2.35009,2.413885
"SLC25A36",4.950786,5.109452,4.868182,4.96148,5.090093,4.904483,4.836526,5.160148
"SLC25A37",4.912786,5.153228,5.383106,4.940012,5.069849,5.099805,4.823373,5.066794
"SLC25A38",4.950786,5.482981,5.373157,5.120266,4.754379,4.953466,5.820234,5.761769
"SLC25A39",6.319647,6.187447,5.717507,5.709628,5.902127,5.927553,5.673558,5.708826
"SLC25A4",5.76826,5.734442,5.607126,5.343328,5.679233,5.602888,6.030521,6.220603
"SLC25A40",3.264204,3.030591,2.406344,2.467726,2.739657,2.656804,3.090202,2.817972
"SLC25A43",4.912786,4.754379,4.228455,4.272012,4.711591,4.381558,4.731235,4.215173
"SLC25A44",4.783427,4.610753,4.99325,5.099805,4.949515,4.735852,4.625992,4.235122
"SLC25A45",2.696218,2.946847,2.266807,2.467726,2.739657,2.488921,2.720456,2.533553
"SLC25A46",5.090093,5.428171,4.649186,4.401314,4.949515,4.973429,4.731235,4.447428
"SLC25A5",9.782541,9.782541,9.273976,9.174987,9.687705,9.55319,9.534951,9.734476
"SLC25A6",7.865146,7.959645,8.03683,7.993883,7.901737,7.663647,7.338349,7.405682
"SLC26A11",3.264204,2.727015,3.025663,2.788583,2.829737,3.090202,2.720456,2.094098
"SLC26A2",5.625704,5.658891,4.859579,4.486815,5.691311,5.42718,4.337111,4.235122
"SLC27A1",2.160163,2.169916,1.993052,1.514819,1.681843,0.9653138,1.348786,0.4237356
"SLC27A2",6.16797,6.101778,5.846744,6.122976,5.476509,6.231048,6.601248,6.585724
"SLC27A4",1.24843,0.6470222,1.363927,0.7629317,1.929286,1.653219,1.473778,2.014056
"SLC27A5",2.083788,0.9653138,1.681843,1.940114,1.574316,0.7766298,1.719667,1.707306
"SLC29A1",5.281695,4.894772,4.96148,4.821916,5.079698,4.530806,5.050564,5.415531
"SLC29A2",2.014056,2.094098,2.266807,1.640012,1.929286,1.427256,1.348786,1.473778
"SLC29A3",4.08191,3.725432,2.583145,2.984262,3.443046,3.597697,2.669596,2.817972
"SLC29A4",3.335692,3.11966,2.35009,2.622905,3.070661,2.103765,1.473778,1.60172
"SLC2A1",7.809069,7.543839,7.842394,7.941293,8.099692,8.071798,7.159344,7.372288
"SLC2A11",3.875384,3.771465,3.461304,3.677756,4.141826,3.925374,3.768489,4.269882
"SLC2A13",2.829737,3.327394,2.77637,2.938954,2.941633,2.250664,3.124043,2.589845
"SLC2A3",3.993392,3.746928,4.704634,5.035375,4.215173,4.007808,4.583316,4.610753
"SLC2A4RG",6.555038,6.446045,5.904237,6.293997,6.508696,6.642738,5.360088,6.162771
"SLC2A6",4.650954,4.780328,4.546763,4.486815,4.742213,4.566105,4.178967,4.252607
"SLC2A8",1.929286,2.014056,1.487746,0.7629317,1.768009,0.7766298,1.348786,1.211855
"SLC30A1",6.790847,6.513689,6.601028,6.185119,6.686129,6.503654,5.747184,6.115809
"SLC30A4",2.644015,2.474965,2.526594,2.270952,2.169916,2.656804,2.596919,2.187849
"SLC30A5",4.434201,4.36753,3.876707,4.091575,3.795591,4.16993,4.625992,4.322672
"SLC30A6",2.223322,1.24843,0.9133357,1.839194,2.406344,1.427256,2.014056,2.014056
"SLC30A7",5.336676,5.258612,5.079698,5.469029,5.285426,5.683215,5.327395,5.556208
"SLC30A9",5.447261,5.482981,4.566105,5.099805,5.129777,5.42718,4.763608,5.395422
"SLC31A1",6.616852,6.499919,6.300579,6.247465,6.625071,6.46078,5.247794,6.499919
"SLC33A1",5.090093,5.210298,5.068596,4.664109,4.960218,4.823373,5.273743,5.221345
"SLC35A1",4.41876,4.302873,4.141826,4.071961,4.551113,4.598807,4.915525,4.394306
"SLC35A2",4.995786,4.701366,5.496808,5.189936,5.206857,5.099805,4.507996,4.79231
"SLC35A3",3.945671,3.700096,3.674305,3.58746,3.344444,3.161661,3.618422,3.487607
"SLC35A4",6.212842,6.090325,6.289803,6.170547,6.343768,6.02925,5.808407,5.75879
"SLC35A5",5.221345,4.950786,5.121458,4.846636,5.199537,5.129777,5.344866,4.950786
"SLC35B1",6.807567,7.143764,6.604612,6.702299,7.06937,6.985671,6.847831,6.772767
"SLC35B2",3.368234,3.360124,3.516924,3.940383,3.746928,3.651561,3.552718,3.624881
"SLC35B3",3.896446,4.302873,3.937715,3.896446,3.87965,4.543198,4.693361,4.394306
"SLC35B4",5.886873,5.823209,6.134183,6.307176,6.1289,5.914935,6.056849,6.115809
"SLC35C1",4.361448,4.077101,4.355481,4.091575,4.141826,4.110925,4.178967,4.052077
"SLC35C2",5.558861,5.522351,5.824663,5.953233,5.978352,5.795381,5.634907,5.722258
"SLC35D1",3.298381,2.689006,2.630042,3.025663,2.689006,2.656804,3.516924,2.864354
"SLC35D2",3.896446,4.077101,3.327394,2.892179,3.10505,3.651561,3.618422,3.419833
"SLC35E1",4.434201,4.812341,4.33917,4.381558,4.5971,4.836526,4.067099,4.215173
"SLC35E2",4.059667,3.771465,3.79874,4.071961,4.160516,3.988288,2.936276,3.516924
"SLC35E2B",3.921244,4.215173,4.024548,3.874061,3.867207,4.197184,3.090202,2.989329
"SLC35E3",4.434201,4.754379,4.10975,4.351355,4.754379,4.432128,4.625992,4.610753
"SLC35E4",1.755367,2.474965,2.583145,1.101197,1.574316,1.28085,1.348786,1.805895
"SLC35F2",3.19832,3.11966,2.77637,2.788583,3.17546,3.19832,2.936276,2.644015
"SLC35F3",3.778009,3.862998,3.725432,3.651561,3.961858,4.591173,3.845704,3.780876
"SLC35F5",6.394591,6.44219,6.157578,6.216734,6.420454,6.686532,6.293997,6.28129
"SLC35G1",3.395888,3.516924,3.545656,3.921244,3.10505,3.32357,4.086777,3.454154
"SLC36A1",3.051259,2.474965,3.11204,3.070661,3.070661,3.051259,2.35009,2.909287
"SLC36A4",5.032979,4.986645,4.637678,4.711591,4.711591,5.008651,5.018926,5.237983
"SLC37A3",4.626775,4.765052,4.691725,4.519862,4.235122,4.688346,4.693361,4.712384
"SLC38A1",4.926483,4.780328,4.879415,4.870968,4.583316,4.760649,4.610753,4.447428
"SLC38A10",5.221345,4.997126,4.886484,4.821916,4.949515,5.150835,4.232941,3.940383
"SLC38A2",8.09374,8.040566,7.952893,8.010112,8.12744,8.111812,7.703168,7.9198
"SLC38A6",5.881607,5.963206,5.420404,5.533965,5.590037,5.948548,6.132447,5.836996
"SLC38A7",2.875747,3.62,3.025663,2.892179,3.030591,2.886836,2.770041,2.589845
"SLC38A9",3.051259,2.77637,2.630042,2.839118,2.689006,2.979059,2.984262,3.19832
"SLC39A1",6.314172,6.513689,6.772585,6.710748,6.869491,6.466354,6.056849,6.137113
"SLC39A10",1.45808,1.875408,1.211855,1.101197,1.768009,1.755367,0.6976501,0.9133357
"SLC39A11",2.696218,2.474965,2.204681,2.622905,1.862527,2.103765,2.266807,2.266807
"SLC39A13",3.608249,3.443046,3.22511,2.746592,3.070661,2.979059,3.060642,2.817972
"SLC39A14",6.630333,6.768195,6.782776,6.650222,7.018871,6.707604,6.04563,6.228011
"SLC39A3",4.678795,4.836526,4.729756,4.624279,4.779574,4.793906,4.870968,4.912786
"SLC39A4",5.201261,4.403152,4.377446,4.760649,4.93601,4.185823,4.654175,4.79231
"SLC39A6",3.19832,3.229983,3.11204,2.839118,2.984262,3.487607,3.20744,3.11966
"SLC39A7",6.254993,5.997927,5.963206,6.091794,6.220044,5.812865,5.702466,5.715162
"SLC39A8",4.701366,4.754379,4.796794,4.927867,4.510814,5.415531,5.401895,4.742213
"SLC39A9",5.265161,5.421357,4.8116,5.025217,5.448172,5.444457,4.773543,5.090093
"SLC3A1",1.363927,0.9653138,1.211855,1.24843,2.467726,1.560171,2.014056,1.211855
"SLC3A2",10.13576,10.28924,10.1117,10.0687,10.30832,10.06295,10.09625,10.12616
"SLC40A1",5.370694,5.099805,4.305983,4.197184,4.583316,4.490623,4.718796,4.505317
"SLC41A1",4.215173,4.101387,4.879415,4.466528,4.779574,4.241747,4.003997,4.141826
"SLC41A2",4.379412,4.650954,4.566105,4.581675,4.718796,4.823373,4.30187,4.410971
"SLC41A3",4.272012,3.913395,3.11204,3.677756,4.289098,3.746928,3.321504,3.19832
"SLC43A1",1.574316,1.781881,2.130627,1.839194,1.929286,0.9653138,1.827745,1.348786
"SLC43A2",4.197184,4.195009,3.487607,3.651561,4.069511,4.127663,3.354401,3.11966
"SLC44A1",6.085177,6.079399,5.654807,5.533965,5.859268,6.023529,5.550032,5.620681
"SLC44A2",2.589845,2.829737,1.681843,2.187849,2.941633,2.609871,2.179091,1.211855
"SLC45A4",4.120507,3.885285,4.241747,4.024548,3.443046,3.461304,3.354401,3.624881
"SLC46A1",3.993392,3.58746,3.363968,3.651561,3.380636,3.380636,2.770041,3.915966
"SLC46A3",3.63186,3.19832,1.794327,2.533553,3.220774,2.979059,3.417901,3.268949
"SLC47A1",3.552718,3.469166,3.618422,4.052077,4.197184,4.110925,3.618422,4.052077
"SLC48A1",5.07047,5.046788,4.546763,4.773543,5.3024,4.781889,4.436176,4.069511
"SLC4A11",2.829737,3.030591,2.583145,1.940114,3.311366,2.656804,2.669596,2.533553
"SLC4A1AP",4.5971,5.258612,4.595474,3.58746,4.729756,4.996456,5.196708,4.698064
"SLC4A2",6.863283,7.036612,7.082535,6.974904,6.895892,6.689525,6.339174,6.427726
"SLC4A3",2.474965,2.301145,1.794327,1.24843,2.35009,2.436422,1.155533,1.348786
"SLC4A4",1.755367,1.781881,1.211855,1.755367,1.768009,1.28085,1.348786,1.348786
"SLC4A5",1.755367,1.681843,0.6976501,0.9371136,1.45808,1.755367,1.155533,0.4237356
"SLC4A7",6.913636,6.668304,6.180574,6.337671,6.629909,6.772403,5.948548,5.888246
"SLC50A1",4.783427,4.637678,4.649186,4.610753,4.834322,4.729756,4.982634,5.150835
"SLC5A3",3.680878,3.469166,3.643321,3.618422,3.487607,3.988288,3.516924,2.946847
"SLC5A6",5.577097,5.858579,5.919372,5.998549,5.909073,5.997927,5.696077,5.679233
"SLC6A15",2.920331,2.474965,2.727015,2.839118,2.984262,2.979059,2.770041,2.474965
"SLC6A6",6.832511,6.743126,6.982678,6.716204,6.864182,6.49673,6.200447,6.427726
"SLC6A8",2.644015,3.388456,2.130627,2.622905,3.030591,2.886836,2.179091,2.474965
"SLC7A1",5.550878,5.59607,6.080277,6.037155,5.874187,5.876325,4.859579,4.851652
"SLC7A11",8.04949,8.057932,7.308194,7.29633,7.770489,7.606127,6.538646,7.001192
"SLC7A2",1.755367,1.588756,2.074253,1.24843,1.211855,2.024269,1.929286,1.60172
"SLC7A5",9.55319,9.622888,9.782541,9.756612,9.567578,9.320197,8.603546,8.717096
"SLC7A5P1",4.059667,4.059667,3.983018,4.197184,4.042207,3.430815,4.265808,3.822413
"SLC7A6",4.41876,4.434201,4.519862,4.534261,4.718796,4.598807,4.693361,4.197184
"SLC7A6OS",4.215173,4.33917,5.158383,5.257522,5.059308,5.3024,5.158983,4.886484
"SLC7A7",4.449478,4.353418,3.327394,3.516924,3.443046,3.516924,3.461304,3.654801
